,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,release_date_initial,hit
90,5ChULaTmIYylzL3lrrzuhf,Arranca En Fa,52,216147,0,['Sonora Carruseles'],['34qU0b0yRjEzRJtknerEDS'],2000,0.764,0.733,1,-7.836,1,0.0404,0.39299999999999996,0.505,0.318,0.892,117.887,4,2000,0
91,4VXIryQMWpIdGgYR4TrjT1,All Girls Are The Same,87,165820,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2018-12-10,0.6709999999999999,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,4,2018,1
92,1a7WZZZH7LzyvorhpOJFTe,Wasted (feat. Lil Uzi Vert),78,258475,1,"['Juice WRLD', 'Lil Uzi Vert']","['4MCBfE4596Uoi2O4DtmEMz', '4O15NlyKLIASxsJ0PrXPfz']",2018-12-10,0.742,0.579,0,-5.024,1,0.20199999999999999,0.0381,0.0,0.0952,0.502,144.994,4,2018,1
93,67ELpOYoQMV92nJFsdudie,彩色玻璃裡,3,157427,0,['George Lam'],['7rxRHujzUzobMEbtoE297s'],1980-01-01,0.426,0.127,5,-18.464000000000002,1,0.0359,0.888,0.0285,0.105,0.225,130.72899999999998,1,1980,0
94,2vBX4fQwfPPRtPuj6echbt,Make It Easy on Me,30,213893,0,['Steps'],['17UkABEasVRlCcIFZ3wHb7'],1999-10-25,0.804,0.624,11,-9.148,1,0.0251,0.29100000000000004,0.0,0.281,0.932,102.00299999999999,4,1999,0
95,14sOS5L36385FJ3OL8hew4,Happy Now,75,211362,0,"['Kygo', 'Sandro Cavazza']","['23fqKkggKUBHNkbKtXEls4', '5JYo7gm2dkyLLlWHjxS7Dy']",2018-10-26,0.693,0.575,9,-6.997999999999999,1,0.0801,0.374,0.0,0.252,0.49200000000000005,117.999,4,2018,1
96,2dyCo0B5PvcbTcSpgZv51m,Oh Well (Pt. 1) - Mono; 2018 Remaster,41,212507,0,['Fleetwood Mac'],['08GQAI4eElDnROBrJRGE0X'],2018-11-16,0.47200000000000003,0.579,4,-10.533,0,0.131,0.265,0.0732,0.135,0.18,103.14,4,2018,0
97,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),87,212093,0,"['Justin Bieber', 'Chance the Rapper']","['1uNFoZAHBGtllmzznpCI3s', '1anyVhU62p31KFi8MEzkbf']",2020-09-18,0.6729999999999999,0.7040000000000001,6,-8.056000000000001,1,0.36,0.196,0.0,0.0898,0.37200000000000005,86.919,4,2020,1
98,19pmKyc4Bj1LPCrMrhZgIC,Let You Go - Mixed,15,352061,0,"['Paul Denton', 'Deirdre McLaughlin']","['2fKsd61swALXCOUa8q89U2', '1SIWRebg7AKRhztDGBysIg']",2020-12-28,0.467,0.9790000000000001,7,-7.93,1,0.0468,0.000233,0.23399999999999999,0.34299999999999997,0.0567,137.415,4,2020,0
99,6L2NXxAfU3SjTweQIjezO2,Rigurgito antifascista,35,354507,0,['99 Posse'],['0C47YN6zg3vCNA2gIScdgW'],1993-06-12,0.861,0.72,5,-13.925,1,0.10800000000000001,0.0497,0.0,0.231,0.7,100.804,4,1993,0
100,1ZfbMOw5VSh5Qqr8hgLCkJ,Congratulations,39,151800,0,['Cliff Richard'],['2nvKpWcP8etYTq4JrRiUiy'],1977,0.478,0.6809999999999999,4,-5.2,1,0.0291,0.133,0.0,0.0748,0.9620000000000001,92.898,4,1977,1
101,6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,80,142273,1,"['Lil Baby', 'Drake']","['5f7VJjfbwm532GiveGC0ZK', '3TVXtAsR1Inumwj472S9r4']",2018-05-18,0.963,0.34600000000000003,5,-9.309,0,0.53,0.0355,0.0,0.10800000000000001,0.562,119.95700000000001,4,2018,1
102,1pS30ftmffzbWH2vhNQWvs,Holnaputan,37,264467,0,['Kozmix'],['1PY9wgGk6NIlRHbANSv9yZ'],2011-10-01,0.645,0.985,7,-8.071,1,0.0392,0.0197,0.0,0.0514,0.7929999999999999,140.041,4,2011,0
103,3yZCjDTxzZxx1kll1sRjGc,Emotions 2.0,68,146028,0,"['Ufo361', 'CÉLINE']","['5pVRwX5ZQR7hfJ18w8ZYkl', '5ZYOlPpI9FZu2uIPkTB0UA']",2020-06-12,0.7879999999999999,0.491,8,-9.884,1,0.109,0.386,0.00088,0.107,0.271,98.54299999999999,4,2020,1
104,23luOrEVHMfoX0AhfbQuS6,FEAR.,65,460573,1,['Kendrick Lamar'],['2YZyLoL8N0Wb9xBt1NhZWg'],2017-04-14,0.588,0.479,1,-7.039,1,0.281,0.604,7.2000000000000005e-06,0.527,0.434,150.414,4,2017,1
105,6FsTBcizGfeEQeVjgzZ1wi,Drown - 2015 Remaster,42,199707,0,['Son Volt'],['7AhDVqsNA5q46WKsRPXvoe'],1995,0.379,0.6759999999999999,7,-6.042000000000001,1,0.0659,0.397,0.0,0.35600000000000004,0.601,107.545,5,1995,0
106,2Gdrj64X2f6bmkfuGG3w8g,聲,29,332467,0,['Tsukiko Amano'],['0BFjmwTaZOQD7KM2STt4rq'],2005-09-21,0.484,0.652,0,-6.68,1,0.0332,0.0491,9.05e-05,0.0805,0.326,91.039,4,2005,0
107,6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),86,200221,1,"['DJ Khaled', 'Drake']","['0QHgL1lAIqAw0HtD7YldmP', '3TVXtAsR1Inumwj472S9r4']",2020-07-17,0.8,0.56,5,-4.8180000000000005,0,0.261,0.057,0.0,0.134,0.45,163.071,4,2020,1
108,3MwHclyzqbCoMkAYL7JmgY,Folha seca,47,229107,0,['Amado Batista'],['5mQMEwn8ExRnlxpp3L0gHn'],1984,0.69,0.524,4,-6.755,1,0.0249,0.43700000000000006,0.0,0.152,0.536,99.214,4,1984,0
109,35iQlkctXGhdBaqzaMi4wy,こんな時、あの娘がいてくれたらナァ,19,263440,0,['Eiichi Ohtaki'],['0cFJWqLH2LZPzuTGS1ljV0'],1976-10-25,0.5379999999999999,0.688,4,-10.247,1,0.0374,0.508,0.0863,0.39,0.4,114.773,4,1976,0
110,0rB1YpYi4uJZmOLORQvECc,It's You,24,84640,0,['The Buffalo Bills'],['0ZI413Fpd60saomwKHAA6E'],1958-01-01,0.439,0.0187,5,-16.902,1,0.0619,0.909,0.0,0.406,0.348,153.297,3,1958,1
111,04z4wvfpx0nRU0sIjvsZkl,Ishq Bina Ishq Bina,38,493000,0,"['Kavita Krishnamurthy', 'Sukhwinder Singh']","['6WPmTGeeoymoVlXVtsCwz7', '19MVxKZZdPj2X0F8pi0OCT']",1999-08-13,0.715,0.35700000000000004,11,-15.507,1,0.0417,0.0445,0.0034,0.0735,0.11900000000000001,99.98200000000001,4,1999,0
112,3nDNqANGzhcPeYE1S2adiR,Direnç Çiçeği,22,432653,0,['Grup Ekin'],['4lilS8ebmDYYmDJ0yoRtX8'],1991-06-12,0.615,0.318,4,-16.218,0,0.0296,0.58,0.00011100000000000001,0.105,0.473,139.237,3,1991,0
113,4tmvNDYDxzspyUTVckmwI9,In Too Deep - Remastered 2007,57,302840,0,['Genesis'],['3CkvROUTQ6nRi9yQOcsB50'],1986-06-09,0.67,0.433,8,-9.811,1,0.0246,0.534,4.27e-06,0.11,0.314,103.541,4,1986,0
114,6phY2gnvf9WwCiXlLMQOY3,HeMotions,70,187211,1,['Juice WRLD'],['4MCBfE4596Uoi2O4DtmEMz'],2019-03-08,0.561,0.76,2,-7.194,1,0.264,0.667,0.0,0.106,0.317,163.938,4,2019,1
115,39NDBdU5Xkm5pCFGa5kZtI,Ladders,73,287040,1,['Mac Miller'],['4LLpKhyESsyAXpc4laK94U'],2018-08-03,0.802,0.46299999999999997,8,-8.379,1,0.162,0.23600000000000002,0.0053100000000000005,0.105,0.29100000000000004,103.961,4,2018,1
116,2CdTLdDjwZdVcm0bresVWx,Otra Noche Sin Ti,78,228920,0,"['J Balvin', 'Khalid']","['1vyhD5VmyZ7KMfW5gqLgo5', '6LuN9FCkKOj5PcnpouEgny']",2021-04-09,0.503,0.5479999999999999,0,-7.564,0,0.16399999999999998,0.0751,0.000234,0.145,0.441,94.036,4,2021,1
117,4c8kQZ4hIi8tAr1JNoV9zX,In the middle of all that trouble again,39,210747,0,['Albert Douglas Meakin'],['6cFOwhAZtCuFOgmMpORzV0'],2003-01-01,0.599,0.39,4,-15.482000000000001,1,0.0723,0.732,0.0,0.11800000000000001,0.664,201.59799999999998,4,2003,0
118,4so0Wek9Ig1p6CRCHuINwW,White Christmas,56,177480,0,"['Bing Crosby', 'Ken Darby Singers', 'John Scott Trotter & His Orchestra']","['6ZjFtWeHP9XN7FeKSUe80S', '69UfPJgUmFFAVT740qGVZi', '735L650pvygCZZlPMyHqsN']",1942-01-01,0.317,0.158,9,-16.485,1,0.0381,0.6729999999999999,0.353,0.33799999999999997,0.247,130.503,3,1942,1
119,4L9Ds4mpD3SuYoWwFUlv16,Simple,74,185200,0,['Florida Georgia Line'],['3b8QkneNDz4JHKKKlLgYZg'],2019-02-15,0.36200000000000004,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.8640000000000001,199.81099999999998,4,2019,1
120,55Am8neGJkdj2ADaM3aw5H,Train Wreck,87,208827,0,['James Arthur'],['4IWBUUAFIplrNtaOHcJPRM'],2016-10-28,0.311,0.485,6,-5.726,0,0.0365,0.701,0.0,0.0726,0.225,77.355,4,2016,1
121,0tuK3bLfUyMwQeh6nxT91F,Telisiney Na Nuvvey - Telugu,45,252287,0,"['L. V. Revanth', 'Radhan']","['2OrTfOi3k8VMFLuvC527bB', '5FOhBMFQo0pDhvISlFmxdi']",2017-08-22,0.511,0.431,5,-6.26,0,0.0357,0.581,0.0,0.111,0.396,183.106,3,2017,0
122,475ebMUXZndFMbiGHsmA2w,One Night Stand,0,261199,0,['Artie Shaw'],['5wam12nGWDBIrLDV78TNSF'],1939-01-01,0.6940000000000001,0.536,5,-11.079,1,0.0411,0.85,0.8809999999999999,0.6759999999999999,0.9520000000000001,98.73100000000001,4,1939,1
123,5LABCxgmP7DATATIJXOh6n,Ever Since New York,70,253387,0,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],2017-05-12,0.389,0.537,10,-6.761,1,0.0309,0.2,3.13e-06,0.125,0.38299999999999995,127.964,5,2017,1
124,2xWT3FfVOG5A3ufWGfhSFE,Ян Бибиян и дяволчето Фют-част 2,2,1341840,0,"['Славка Славова', 'Лора Керанова', 'Илия Добрев']","['42AReFQjDf40oKkIdyWeMb', '1bOeM3AUVJYIcLEab9o9zw', '2JcKjki7b94RA3LeVtAve2']",1979-10-16,0.608,0.22699999999999998,5,-15.878,0,0.945,0.821,0.0,0.165,0.278,73.282,4,1979,0
125,79esEXlqqmq0GPz0xQSZTV,Lost In Japan,74,201200,0,['Shawn Mendes'],['7n2wHs1TKAczGzO7Dd2rGr'],2018-05-25,0.713,0.738,10,-6.784,1,0.374,0.255,0.0,0.106,0.425,105.027,4,2018,1
126,00mfMAnUY9GhZDQ26pj4Ox,Kde si byl,29,252453,1,"['Ektor', 'DJ Wich', 'Strapo']","['4V1v1oFnKe0b42lZh1QBnF', '1qhNJc9q5w4ECuSBcZolDC', '4NdueP1BJ46RR2rg1L67CD']",2012-10-29,0.7490000000000001,0.574,1,-9.164,1,0.366,0.247,0.0,0.0679,0.359,147.938,4,2012,0
127,0bYp5kKGmbRHXPWYkAgBTL,B-Boy Bouillabaisse: Mike On The Mic,35,48107,0,['Beastie Boys'],['03r4iKL2g2442PT9n2UKsx'],1989-07-25,0.875,0.48200000000000004,1,-14.402999999999999,1,0.379,0.136,1.5399999999999998e-05,0.34600000000000003,0.66,99.868,4,1989,0
128,3wN45r0Lz73AQcuvY2pdVe,Fake,44,235493,0,"[""Alexander O'Neal""]",['047D9GgqEzyMoULd2oKr7G'],1987-07-29,0.735,0.6940000000000001,6,-13.515,0,0.0348,0.0011,0.0521,0.218,0.755,112.846,4,1987,1
129,52zq2a71SGs3f1vJuv59ui,Como Llora,72,187500,0,['Juanfran'],['7zY0DMisq1oYXvNNgGwHBY'],2020-02-07,0.8270000000000001,0.629,6,-3.966,0,0.185,0.183,0.0,0.084,0.486,88.064,4,2020,1
130,0iFlO6zAJQf5tAwScQXWOx,Amanece,50,193760,0,['Caifanes'],['1GImnM7WYVp95431ypofy9'],1988-05-15,0.55,0.9259999999999999,9,-5.343,1,0.0535,0.21,0.000205,0.5670000000000001,0.414,109.79700000000001,4,1988,1
131,0dKAgkeaMcmLGzgjlASphY,Bourgie Bourgie - Instrumental,13,368640,0,['Ashford & Simpson'],['2EURsXo9qlt1aMWlviGCRi'],1977-05-20,0.456,0.718,4,-10.905999999999999,1,0.0305,0.00303,0.889,0.0556,0.85,120.38600000000001,4,1977,0
132,4MZSqgwlE71CWZ6qQ3gkKm,<3,72,157967,0,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-02-28,0.631,0.665,10,-7.5889999999999995,0,0.22899999999999998,0.602,1.7e-06,0.152,0.634,80.35300000000001,4,2020,1
133,51jKyVM0PxhSE5kvaaB7ri,All I Am,41,221267,0,['Heatwave'],['6D7h7R79IZjqJC2GM2wzyY'],1981-02-02,0.5720000000000001,0.23800000000000002,6,-10.989,1,0.0259,0.795,5.4000000000000005e-05,0.17800000000000002,0.14800000000000002,79.661,4,1981,1
134,5vGWrPM9kiCsJV2WUZ8wxJ,Be Still My Soul / What A Friend We Have In Jesus,33,234253,0,['Selah'],['5dZiRoY9Vpp6qrxqXNRwPE'],1998-09-01,0.205,0.18,0,-10.457,1,0.0332,0.955,1.6899999999999997e-05,0.115,0.075,91.31200000000001,4,1998,0
135,3L4GsGLgxpHieVQH86H8bv,Bed (feat. Ariana Grande),68,189533,1,"['Nicki Minaj', 'Ariana Grande']","['0hCNtLu0JehylgoiP8L4Gh', '66CXWjxzNUsdJxJ2JdwvnR']",2018-08-10,0.757,0.73,7,-6.303999999999999,1,0.185,0.0342,5.870000000000001e-05,0.136,0.452,90.01299999999999,4,2018,1
136,25oOaleife6E2MIKmFkPvg,Relationship (feat. Future),75,215307,1,"['Young Thug', 'Future']","['50co4Is1HCEo8bhOyUWKpn', '1RyvyyTE3xzB2ZywiAwp0i']",2017-06-16,0.8420000000000001,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.99200000000002,4,2017,1
137,41pakOvrsuZt4YQGXlJffT,給你一個吻,25,99040,1,['Soft Lipa'],['3Xp3DA50zRP4TYOtNR7k1T'],2009-07-22,0.6940000000000001,0.48200000000000004,9,-10.927999999999999,1,0.122,0.000932,0.00147,0.0726,0.618,184.06099999999998,4,2009,0
138,1j55SkXGAOhrpSgkdMYmA5,Enganchado a ti,48,236427,0,['Bunbury'],['4uqzzJg3ww5eH7IgGV7DMT'],2002-03-18,0.723,0.52,9,-6.528,0,0.0362,0.20199999999999999,0.0,0.265,0.75,116.00299999999999,4,2002,0
139,7xQAfvXzm3AkraOtGPWIZg,Wow.,83,149547,1,['Post Malone'],['246dkjvS1zLTtiykXe5h60'],2019-09-06,0.8290000000000001,0.539,11,-7.359,0,0.20800000000000002,0.136,1.78e-06,0.10300000000000001,0.38799999999999996,99.96,4,2019,1
140,7yhuqSfraEWavWK3r4P3EO,Aap Pita Ya Putra Hai,0,168670,0,['Leela Bai'],['3q0WcDyY1PMkwF1hbpxpw6'],1944-12-31,0.585,0.375,10,-11.809000000000001,0,0.046,0.9940000000000001,0.28300000000000003,0.593,0.657,76.645,3,1944,0
141,7HsjuVBM93Z2RoxjpWLgTT,Richer (feat. Polo G),81,190459,1,"['Rod Wave', 'Polo G']","['45TgXXqMDdF8BkjA83OM7z', '6AgTAQt8XS6jRWi4sX7w49']",2021-03-26,0.726,0.41100000000000003,1,-12.929,1,0.0671,0.43799999999999994,0.0,0.087,0.7340000000000001,137.905,3,2021,1
142,3e7Y6sfFlIdBMJhX7wpqVO,44 More,69,188600,1,['Logic'],['4xRYI6VqpkE3UwrDrAZL8L'],2018-03-09,0.8240000000000001,0.584,10,-7.098,0,0.221,0.0718,0.0,0.106,0.21899999999999997,139.965,4,2018,1
143,4q9DUJOFEJJtFXB4mtePhV,Bi Sonraki Hayatımda Gel,65,167350,0,"['Murda', 'Ezhel']","['2y1VzMKAa5nmfXKtJL9jnj', '6LnJKrtFnTEGdbWQ2riWCL']",2020-08-28,0.9329999999999999,0.44799999999999995,8,-4.4910000000000005,0,0.136,0.0253,0.0,0.10400000000000001,0.737,103.98100000000001,4,2020,1
144,2tOOcDDYkh0PSjr6GwPEAJ,Love Me Less (feat. Quinn XCII),73,177670,0,"['MAX', 'Quinn XCII']","['1bqxdqvUtPWZri43cKHac8', '3ApUX1o6oSz321MMECyIYd']",2019-04-05,0.732,0.856,11,-2.2,0,0.0929,0.0828,0.0,0.32299999999999995,0.7709999999999999,145.034,4,2019,1
145,1Bhx7ZIJJwdYwS1mQmQYO1,Bons Aliados,33,144773,0,"['Charlie Brown Jr.', 'Rodolfo']","['1on7ZQ2pvgeQF4vmIA09x5', '3fWo2AesNcH0iLBocYOdMv']",1999-01-05,0.42200000000000004,0.956,1,-2.898,1,0.11199999999999999,0.013000000000000001,4.2e-05,0.0402,0.8690000000000001,91.029,4,1999,0
146,1XGmzt0PVuFgQYYnV2It7A,Payphone,83,231173,1,"['Maroon 5', 'Wiz Khalifa']","['04gDigrS5kc9YWfZHwBETP', '137W8MRPWKqSmrBGDBFSop']",2012-01-01,0.743,0.752,4,-4.813,1,0.0414,0.0188,0.0,0.287,0.545,110.015,4,2012,1
147,3WxzMN4tMdyPotUYolFRa3,Minha Festa,25,143120,0,['Nelson Cavaquinho'],['5VfKi2uYyP2DCi1JXQ2fX5'],1973-01-05,0.527,0.539,11,-9.576,0,0.0581,0.603,0.000785,0.38799999999999996,0.9279999999999999,84.551,4,1973,0
148,1bQhZOoXYqjXs7u7rFXo0h,You & Me,74,231653,0,['James TW'],['0B3N0ZINFWvizfa8bKiz4v'],2019-04-26,0.7140000000000001,0.6859999999999999,11,-6.332999999999999,1,0.0445,0.203,7.76e-06,0.102,0.828,127.015,4,2019,1
149,13MF2TYuyfITClL1R2ei6e,BOOMBAYAH,76,240793,0,['BLACKPINK'],['41MozSoPIsD1dJM0CLPjZF'],2016-08-08,0.6609999999999999,0.836,5,-3.1639999999999997,0,0.059000000000000004,0.00268,0.0,0.49700000000000005,0.396,124.95200000000001,4,2016,0
150,2cOUlop2ZakjOKe4WinesN,Slow Hands,77,188174,0,['Niall Horan'],['1Hsdzj7Dlq2I7tHP7501T4'],2017-10-20,0.735,0.425,0,-6.648,1,0.0464,0.011000000000000001,0.0,0.055,0.848,85.896,4,2017,1
151,1SV1fxF65n9NhRHp3KlBuu,Wonderful Christmastime - Edited Version / Remastered 2011,58,227653,0,['Paul McCartney'],['4STHEaNw4mPZ2tzheohgXB'],1980-05-16,0.774,0.511,11,-8.914,1,0.0319,0.322,0.0,0.0672,0.7709999999999999,94.736,4,1980,1
152,3ZF0BnWlZ3lNGaiZ5kOwZv,Mi Fórmula De Amor,37,273640,0,['Frankie Ruiz'],['4dLvccxeQIM5u80Ri0u9OV'],1998-02-25,0.754,0.654,8,-10.993,1,0.0384,0.579,3.72e-06,0.121,0.956,95.956,4,1998,0
153,04l3pW5PkQ7yfJKInBthN8,Challas,43,199385,1,"['Bizzey', 'Mula B', 'Louis']","['5GIcOzVFTNnzArytjmTkW8', '6zEaCvF0CqEHs7kFyBkLHi', '3G7PajK9VMPrdWRgZL0Ol6']",2016-10-07,0.9259999999999999,0.84,4,-5.643,0,0.19899999999999998,0.0806,0.000504,0.307,0.428,129.967,4,2016,0
154,3dVvWnj4D8JGkKvo6Hucso,TROLLZ (with Nicki Minaj),69,202667,1,"['6ix9ine', 'Nicki Minaj']","['7gZfnEnfiaHzxARJ2LeXrf', '0hCNtLu0JehylgoiP8L4Gh']",2020-06-12,0.7440000000000001,0.42200000000000004,1,-8.946,1,0.294,0.0319,0.00011,0.11,0.493,180.00599999999997,4,2020,1
155,6tUqHWuW8quekpQ7Z27Sep,La multi ani,36,170893,0,['Florin Salam'],['6Ujb9g9pljLl91qELsPZYo'],2012-06-20,0.7490000000000001,0.953,1,-4.458,1,0.0552,0.33799999999999997,0.006490000000000001,0.174,0.8909999999999999,87.525,4,2012,0
156,2r8hA6rIpYc7nBFEl9Ojio,Ягода малинка,62,147883,0,['Хабиб'],['2YvmQRmm5L55WT6QUaXSXV'],2020-11-17,0.7609999999999999,0.735,7,-6.428,0,0.18,0.11599999999999999,0.0,0.28300000000000003,0.799,150.07399999999998,4,2020,0
157,5OELUCYgOHKFAvCERnAvfS,More Than My Hometown,78,216573,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],2021-01-08,0.62,0.8690000000000001,6,-5.479,1,0.0462,0.615,0.0,0.131,0.597,126.01899999999999,4,2021,1
158,01QYIeCqJ7bhD3kEvWAo6S,Wendy,2,159660,0,['Jule Styne'],['3vAPM1qiCuClMH5DNbAgtC'],1954,0.5670000000000001,0.0906,1,-21.243000000000002,1,0.0949,0.956,0.0,0.0431,0.47700000000000004,66.28,4,1954,0
159,709F3MwiVvLD0LQXeKs5Cz,Vibez,77,163127,0,['ZAYN'],['5ZsFI1h6hIdQRw2ti0hz81'],2021-01-08,0.635,0.659,7,-7.499,1,0.11599999999999999,0.242,0.0285,0.105,0.34,96.855,4,2021,1
160,6cy3ki60hLwimwIje7tALf,RITMO (Bad Boys For Life),81,221714,1,"['Black Eyed Peas', 'J Balvin']","['1yxSLGMDHlW21z4YXirZDS', '1vyhD5VmyZ7KMfW5gqLgo5']",2019-10-12,0.721,0.716,10,-7.037000000000001,0,0.0657,0.0334,0.00084,0.237,0.667,104.994,4,2019,1
161,0sY6ZUTh4yoctD8VIXz339,champagne problems,81,244000,1,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2020-12-11,0.462,0.24,0,-12.077,1,0.0377,0.92,0.0,0.113,0.32,171.31900000000002,4,2020,1
162,5QO79kh1waicV47BqGRL3g,Save Your Tears,97,215627,1,['The Weeknd'],['1Xyo4u8uXC1ZmMpatF05PJ'],2020-03-20,0.68,0.826,0,-5.487,1,0.0309,0.0212,1.24e-05,0.5429999999999999,0.644,118.051,4,2020,1
163,3K4HG9evC7dg3N0R9cYqk4,One Step Closer,76,157333,0,['Linkin Park'],['6XyY86QOPPrYVGvF9ch6wz'],2000-10-24,0.49200000000000005,0.9690000000000001,9,-4.419,1,0.0491,0.0014,1.32e-06,0.0787,0.5379999999999999,95.13600000000001,4,2000,1
164,2UVbBKQOdFAekPTRsnkzcf,Stir Fry,73,190288,1,['Migos'],['6oMuImdp5ZcFhWP0ESe6mG'],2018-01-26,0.8170000000000001,0.816,2,-5.402,1,0.26899999999999996,0.00263,0.0,0.159,0.508,181.982,4,2018,1
165,6cjSh516BbrNUs213jDAGm,Graduation (with Juice WRLD),77,177847,1,"['benny blanco', 'Juice WRLD']","['5CiGnKThu5ctn9pBxv7DGa', '4MCBfE4596Uoi2O4DtmEMz']",2019-08-30,0.731,0.65,0,-5.2860000000000005,1,0.271,0.107,0.0,0.124,0.605,154.968,4,2019,1
166,2XaInsPPUkZRkY4uFJ3AHK,Met Gala (feat. Offset),63,209143,1,"['Gucci Mane', 'Offset']","['13y7CgLHjMVRMDqxdx0Xdo', '4DdkRBBYG6Yk9Ka8tdJ9BW']",2017-05-26,0.8170000000000001,0.5870000000000001,2,-6.502000000000001,1,0.10800000000000001,0.052000000000000005,0.00165,0.185,0.35200000000000004,140.062,4,2017,1
167,5RsKelNxucrDxgMbZ3vd3W,Young & Alive,74,160465,1,['Bazzi'],['4GvEc3ANtPPjt1ZJllr5Zl'],2020-03-05,0.716,0.563,3,-5.486000000000001,1,0.0425,0.326,0.0,0.11900000000000001,0.495,86.005,4,2020,1
168,55A8N3HXzIecctUSvru3Ch,Pressure Drop,57,177440,0,['The Maytals'],['6eHPmq8aR8X4TZIMvrD9Bo'],1969-01-01,0.605,0.6409999999999999,8,-8.291,1,0.0446,0.0503,0.0,0.121,0.972,146.84,4,1969,0
169,5WLXH4RnYsCweZLfgg8ktd,Auður,11,226766,0,['Sálin hans Jóns míns'],['2l19aqbqP2H5aKEUYCVM9h'],1989-01-01,0.7070000000000001,0.77,9,-6.827999999999999,1,0.0272,0.0451,0.00463,0.155,0.563,105.52799999999999,4,1989,0
170,4RBKAqJ3qyvvriDG0s9IJ3,Love Story - Live From Clear Channel Stripped 2008,42,221028,0,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2008-06-28,0.741,0.444,2,-7.031000000000001,1,0.0311,0.659,0.0,0.131,0.512,119.006,4,2008,0
171,5IMt4ghkeEd3iuNIjTVCoe,Kathaazhang Kaattu Vazhi,30,249528,0,"['Jayachandren', 'S. Janaki']","['6hzB2eYikiqgAE60acsd78', '5Xpg6PBSUOoho2lI9qLjiu']",1993-11-12,0.5820000000000001,0.424,0,-14.065999999999999,1,0.128,0.37,0.0,0.193,0.665,175.399,3,1993,0
172,38QmUDpkoYlNbMKvpvAsrE,Mi Cama - Remix,64,196320,0,"['KAROL G', 'J Balvin', 'Nicky Jam']","['790FomKkXshlbRYZFtlgla', '1vyhD5VmyZ7KMfW5gqLgo5', '1SupJlEpv7RS2tPNRaHViT']",2018-07-13,0.815,0.784,9,-4.423,1,0.0738,0.299,0.0,0.0958,0.8320000000000001,162.958,4,2018,1
173,4WJekWeUWbiNwUvgryQCzL,Saiyan Be Imaan,16,212976,0,['Lata Mangeshkar'],['61JrslREXq98hurYL2hYoc'],1965-12-01,0.345,0.524,5,-11.204,1,0.0525,0.9740000000000001,0.21600000000000003,0.732,0.797,137.655,5,1965,0
174,4F2JsHduN1Ow8CkyxsnLh1,Rožė,43,158400,0,['Jessica Shy'],['0CinAWYkte8opxVAPI3nMu'],2020-02-27,0.7290000000000001,0.556,1,-6.587999999999999,1,0.0403,0.19,0.0,0.0916,0.645,99.965,4,2020,0
175,2fkVZYFv9hOejIsLzZy8ad,IL CIELO NELLA STANZA (feat. NSTASIA),66,186213,1,"['Salmo', 'NSTASIA']","['3hBQ4zniNdQf1cqqo6hzuW', '2BBgFkNBBMln3m2G2Bm2bt']",2018-11-09,0.755,0.501,1,-9.551,1,0.18899999999999997,0.0867,1.45e-06,0.146,0.267,134.998,4,2018,1
176,3hgcfNQI4jOIqjhI13im4E,Puerto Rico,49,261653,0,['Vaya Con Dios'],['0ODWsmNXtn928qhhEn87C8'],1988-09-30,0.727,0.271,9,-15.437000000000001,0,0.0398,0.691,0.0,0.239,0.72,123.816,4,1988,1
177,3FmozBceLhYhTXUfg2qtTv,Open Letter,53,260560,1,['The Amity Affliction'],['6kNKUYGn6VNGsRoXmyoDPK'],2012-09-07,0.244,0.972,0,-4.703,0,0.156,4.57e-05,0.0,0.19,0.184,143.52100000000002,4,2012,1
178,4TgxFMOn5yoESW6zCidCXL,Savage Love (Laxed – Siren Beat) [BTS Remix],80,184905,1,"['Jawsh 685', 'Jason Derulo', 'BTS']","['56mfhUDKa1vec6rSLZV5Eg', '07YZf4WDAMNwqr4jfgOZ8y', '3Nrfpe0tUJi4K4DXYWgMUX']",2020-10-02,0.758,0.598,0,-5.695,0,0.0868,0.16,0.0,0.295,0.6579999999999999,149.836,4,2020,1
179,1e1CigqWGhv9Cd9K3mgFti,Sonrisa,44,258200,0,['Ana Torroja'],['5YekZn3GGnPIURNA6RG124'],2010-07-20,0.6629999999999999,0.897,2,-1.0290000000000001,1,0.0318,0.032,0.0,0.0939,0.892,130.98,4,2010,0
