Rank,Track,Artist,Streams,Link,Week,Album_Name,Duration_MS,Explicit,Track_Number_on_Album,Artist_Followers,Artist_Genres
118,Redbone,Childish Gambino,3942364,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2017-01-06,"""Awaken, My Love!""",326933,True,6,7723151,"['atl hip hop', 'hip hop', 'pop rap', 'rap']"
119,Weak,AJR,3930815,https://open.spotify.com/track/3E2Zh20GDCR9B1EYjfXWyv,2017-01-06,The Click,201160,False,3,1754020,['modern rock']
120,Thinking out Loud,Ed Sheeran,3883321,https://open.spotify.com/track/1Slwb6dOYkBlWal1PGtnNg,2017-01-06,x (Wembley Edition),281560,False,11,78967872,"['pop', 'uk pop']"
121,Dancing On My Own,Calum Scott,3870258,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ,2017-01-06,Dancing On My Own,260004,False,1,3248487,"['indie cafe pop', 'pop', 'viral pop']"
122,PILLOWTALK,ZAYN,3861117,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,2017-01-06,Mind Of Mine (Deluxe Edition),202746,True,2,15423979,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
123,Dynamite (feat. Pretty Sister),Nause,3812275,https://open.spotify.com/track/2Ae5awwKvQpTBKQHr1TYCg,2017-01-06,Dynamite (feat. Pretty Sister),195428,False,1,196435,"['deep pop edm', 'edm', 'pop dance', 'progressive electro house', 'swedish pop']"
124,Lush Life,Zara Larsson,3786825,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,2017-01-06,So Good,201122,False,2,8655315,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']"
125,Ain't My Fault,Zara Larsson,3739087,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ,2017-01-06,So Good,224030,False,11,8655315,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']"
126,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,3737135,https://open.spotify.com/track/0v9Wz8o0BT8DU38R4ddjeH,2017-01-06,Coloring Book,304606,True,2,5270346,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']"
127,Hello,Adele,3703686,https://open.spotify.com/track/4sPmO7WMQUAf45kwMOtONw,2017-01-06,25,295493,False,1,26785100,"['british soul', 'pop', 'pop soul', 'uk pop']"
128,Never Be Like You,Flume,3684307,https://open.spotify.com/track/12REd1n8PeiHHWOh066tpr,2017-01-06,Skin,233337,True,2,2157837,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']"
129,Roses (feat. ROZES),The Chainsmokers,3608588,https://open.spotify.com/track/6O6M7pJLABmfBRoGZMu76Y,2017-01-06,The Chainsmokers- Japan Special Edition,225800,False,1,17742887,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
130,iSpy (feat. Lil Yachty),KYLE,3575433,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2017-01-06,iSpy (feat. Lil Yachty),253106,True,1,965512,"['pop', 'pop rap', 'rap', 'social media pop']"
131,No Money,Galantis,3554030,https://open.spotify.com/track/0gb1J5UrTpzaU1s3nupgCd,2017-01-06,No Money,189126,False,1,3069596,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']"
132,Love On The Brain,Rihanna,3542741,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,2017-01-06,ANTI,224000,True,11,42275572,"['barbadian pop', 'dance pop', 'pop', 'post-teen pop', 'urban contemporary']"
133,Borro Cassette,Maluma,3540886,https://open.spotify.com/track/6DUdDIRgLqCGq1DwkNWQTN,2017-01-06,"Pretty Boy, Dirty Boy",207306,False,1,25103199,"['latin', 'reggaeton', 'reggaeton colombiano']"
134,pick up the phone,Young Thug,3536673,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,2017-01-06,Birds In The Trap Sing McKnight,252256,True,11,6110874,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']"
135,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,3535347,https://open.spotify.com/track/1Bqxj0aH5KewYHKUg1IdrF,2017-01-06,When It's Dark Out,222466,True,13,4818368,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop rap', 'rap']"
136,What Do You Mean?,Justin Bieber,3524637,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI,2017-01-06,Purpose (Deluxe),205680,False,3,44672226,"['canadian pop', 'pop', 'post-teen pop']"
137,Stitches,Shawn Mendes,3519447,https://open.spotify.com/track/1WP1r7fuvRqZRnUaTi2I1Q,2017-01-06,Handwritten (Deluxe),206880,False,2,32473361,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
138,Neighbors,J. Cole,3496249,https://open.spotify.com/track/0utlOiJy2weVl9WTkcEWHy,2017-01-06,4 Your Eyez Only,216520,True,7,13078853,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
139,Andas En Mi Cabeza,Chino & Nacho,3478154,https://open.spotify.com/track/5mey7CLLuFToM2P68Qu1gF,2017-01-06,Andas En Mi Cabeza,247493,False,1,1977382,"['electro latino', 'latin', 'latin hip hop', 'latin pop', 'trap latino', 'tropical']"
140,Vacaciones,Wisin,3474525,https://open.spotify.com/track/3dQDid3IUNhZy1OehIfYfE,2017-01-06,Vacaciones,238800,False,1,6599736,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']"
141,You Was Right,Lil Uzi Vert,3452754,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,2017-01-06,Lil Uzi Vert vs. The World,163944,True,5,11220496,"['melodic rap', 'philly rap', 'rap', 'trap']"
142,No Lie,Sean Paul,3424555,https://open.spotify.com/track/3cFsmM51N5zMAuu1nNY4Tw,2017-01-06,No Lie,221176,False,1,3414246,"['dance pop', 'dancehall', 'pop', 'pop rap']"
143,Me llamas (feat. Maluma) - Remix,Piso 21,3389017,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,2017-01-06,Me Llamas (feat. Maluma) [Remix],210322,False,1,6865509,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
144,Light,San Holo,3351499,https://open.spotify.com/track/7zTx8ePYAmPFQuxP3xlXZn,2017-01-06,Light (Remixes) - EP,239853,False,1,622187,"['edm', 'electro house', 'electronic trap', 'electropop', 'future bass', 'pop dance', 'pop edm', 'vapor twitch']"
145,Wake Up Where You Are,State of Sound,3318446,https://open.spotify.com/track/2s76aKBWKShlwPC4xTtEEE,2017-01-06,Wake Up Where You Are,207306,False,1,40796,"['deep tropical house', 'swedish tropical house', 'tropical house']"
146,Reminder,The Weeknd,3316620,https://open.spotify.com/track/37F0uwRSrdzkBiuj0D5UHI,2017-01-06,Starboy,218880,True,4,31348348,"['canadian contemporary r&b', 'canadian pop', 'pop']"
147,Hotline Bling,Drake,3281748,https://open.spotify.com/track/2FBUoWkIuQXwayw2RNo5l6,2017-01-06,Views,267066,False,20,54405324,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
148,Let Me Hold You (Turn Me On),Dante Klein,3259850,https://open.spotify.com/track/0lmdsH1MIoLsMymnNpd6HU,2017-01-06,Let Me Hold You (Turn Me On),163841,False,1,28438,['pop edm']
149,Miss You,James Hersey,3216083,https://open.spotify.com/track/7of1slAJIWrXxP8ikAHxje,2017-01-06,Pages,206099,False,1,49873,['tropical house']
150,Jumpman,Drake,3198884,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,2017-01-06,What A Time To Be Alive,205879,True,9,54405324,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
151,Immortal,J. Cole,3145454,https://open.spotify.com/track/6AGON2BGdPmPMJGiiNuuwl,2017-01-06,4 Your Eyez Only,201666,True,2,13078853,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
152,That's What I Like,Bruno Mars,3144929,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2017-01-06,24K Magic,206693,False,4,29942000,"['dance pop', 'pop', 'post-teen pop']"
153,Swang,Rae Sremmurd,3136885,https://open.spotify.com/track/6mapJIPnQ23RTAevUoE0DL,2017-01-06,SremmLife 2 (Deluxe),208120,True,13,6359203,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
154,Rockin’,The Weeknd,3119482,https://open.spotify.com/track/36YCdzT57us0LhDmCYtrNE,2017-01-06,Starboy,232880,True,5,31348348,"['canadian contemporary r&b', 'canadian pop', 'pop']"
155,Alarm,Anne-Marie,3111623,https://open.spotify.com/track/0OwX5aROoW1Iip8FV51Efg,2017-01-06,Alarm,205593,True,1,7531624,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']"
156,Taped up Heart (feat. Clara Mae),KREAM,3085416,https://open.spotify.com/track/26hcyzSE154xMZCbFdtInA,2017-01-06,Taped Up Heart (feat. Clara Mae),218506,False,1,146197,"['dance pop', 'deep house', 'edm', 'electro house', 'house', 'pop dance', 'pop edm', 'tropical house']"
157,The Hills,The Weeknd,3078216,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l,2017-01-06,Beauty Behind The Madness,242253,True,5,31348348,"['canadian contemporary r&b', 'canadian pop', 'pop']"
158,Gold,Kiiara,3071101,https://open.spotify.com/track/6WhzFzROw3aq3rPWjgYlxr,2017-01-06,Gold,225882,False,1,757224,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'tropical house']"
159,Touch,Little Mix,3060671,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,2017-01-06,Glory Days (Deluxe),213306,False,2,8965615,"['dance pop', 'girl group', 'pop', 'post-teen pop', 'talent show', 'uk pop']"
160,Would I Lie to You - Radio Edit,David Guetta,3050982,https://open.spotify.com/track/4PdJSsESm34djLfBde9Pr2,2017-01-06,Would I Lie to You,197647,False,1,22437845,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']"
161,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",Maluma,3047902,https://open.spotify.com/track/0JoHqmlqE0W0i9prt6kcHR,2017-01-06,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)",278106,True,1,25103199,"['latin', 'reggaeton', 'reggaeton colombiano']"
162,Cool Girl,Tove Lo,3034502,https://open.spotify.com/track/5dKyZWlgjWw1oJgLa4GCZD,2017-01-06,Lady Wood,199179,True,5,2728050,"['dance pop', 'electropop', 'metropopolis', 'pop', 'pop rap', 'post-teen pop', 'swedish electropop', 'swedish pop', 'swedish synthpop']"
163,Let It Go,James Bay,3026036,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP,2017-01-06,Chaos And The Calm,260533,False,3,3325921,"['modern rock', 'neo mellow', 'pop', 'pop rock']"
164,Gyal You A Party Animal - Remix,Charly Black,3013428,https://open.spotify.com/track/1AkTW13ysu0AJrwuM6UY0I,2017-01-06,Gyal You A Party Animal (Remix),224320,False,1,237775,['dancehall']
165,Oh Lord,MiC LOWRY,2991349,https://open.spotify.com/track/1sTUEdVO85YU8Ymk2jeAls,2017-01-06,Oh Lord,214744,False,1,44401,[]
166,Low Life (feat. The Weeknd),Future,2989492,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,2017-01-06,EVOL,313546,True,10,10104988,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
167,Please Don't Go,Joel Adams,2975537,https://open.spotify.com/track/3cNjgVBKTJ1SvKhunrCdVy,2017-01-06,Please Don't Go,210580,False,1,151663,"['australian pop', 'pop soul']"
168,Can't Feel My Face,The Weeknd,2970917,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm,2017-01-06,Beauty Behind The Madness,213520,False,7,31348348,"['canadian contemporary r&b', 'canadian pop', 'pop']"
169,September Song,JP Cooper,2970487,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI,2017-01-06,September Song,220290,False,1,627181,"['indie cafe pop', 'neo mellow', 'pop', 'pop rock', 'tropical house', 'uk pop']"
170,Die For You,The Weeknd,2961534,https://open.spotify.com/track/2LBqCSwhJGcFQeTHMVGwy3,2017-01-06,Starboy,260253,False,17,31348348,"['canadian contemporary r&b', 'canadian pop', 'pop']"
171,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,2926239,https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,2017-01-06,Curtain Call: The Hits (Deluxe Edition),326466,True,6,43728461,"['detroit hip hop', 'hip hop', 'rap']"
172,Hymn for the Weekend,Coldplay,2915614,https://open.spotify.com/track/3RiPr603aXAoi4GHyXx0uy,2017-01-06,A Head Full of Dreams,258266,False,3,29776593,"['permanent wave', 'pop']"
173,You & Me,Marc E. Bassy,2913658,https://open.spotify.com/track/4QdovcM8j50QPlyR7tH4xe,2017-01-06,Groovy People,218480,True,1,353299,"['alternative r&b', 'electropop', 'indie poptimism', 'pop', 'pop rap', 'r&b']"
174,Not Going Home (feat. Gia Koka),DVBBS,2909891,https://open.spotify.com/track/042x9bsUBWW2fJgJ6fUh61,2017-01-06,Not Going Home (feat. Gia Koka),196306,False,1,891411,"['canadian electronic', 'edm', 'electro house', 'pop dance', 'pop edm', 'slap house', 'tropical house']"
175,Say It (feat. Tove Lo),Flume,2895921,https://open.spotify.com/track/4sQMalN597HdggTu196aL0,2017-01-06,Skin,262521,True,5,2157837,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'edm']"
176,No Role Modelz,J. Cole,2889936,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2017-01-06,2014 Forest Hills Drive,292986,True,9,13078853,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']"
177,Million Reasons,Lady Gaga,2783891,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ,2017-01-06,Joanne (Deluxe),205280,False,7,17071866,"['dance pop', 'pop', 'post-teen pop']"
178,Secrets,The Weeknd,2758336,https://open.spotify.com/track/3DX4Y0egvc0slLcLl31h2p,2017-01-06,Starboy,265600,False,6,31348348,"['canadian contemporary r&b', 'canadian pop', 'pop']"
179,Used to This (feat. Drake),Future,2753134,https://open.spotify.com/track/78sr3ogs4UzITcCNbXM9cM,2017-01-06,FUTURE,180520,True,18,10104988,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
180,Love$ick,Mura Masa,2715398,https://open.spotify.com/track/5v9N8Rx3QsFvr50cxyQcA3,2017-01-06,Love$ick,192160,True,1,571528,"['channel islands indie', 'vapor soul']"
181,Uptown Funk (feat. Bruno Mars),Mark Ronson,2706799,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS,2017-01-06,Uptown Special,269666,False,4,902628,"['dance pop', 'neo soul', 'pop']"
182,Pumped Up Kicks,Foster The People,2698924,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2017-01-06,Torches,239600,False,2,3165534,"['indie pop', 'indietronica', 'modern rock', 'pop', 'rock']"
183,Bohemian Rhapsody - Remastered 2011,Queen,2684017,https://open.spotify.com/track/1AhDOtG9vPSOmsWgNW0BEY,2017-01-06,A Night At The Opera (2011 Remaster),354320,False,11,33527593,"['classic rock', 'glam rock', 'rock']"
184,Chillax (feat. Ky-Mani Marley),Farruko,2676819,https://open.spotify.com/track/1lxswgIpzV6HhENRvkflES,2017-01-06,Visionary,197840,False,8,9818057,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']"
185,My House,Flo Rida,2673597,https://open.spotify.com/track/6Knv6wdA0luoMUuuoYi2i1,2017-01-06,My House,192190,False,2,8035435,"['dance pop', 'miami hip hop', 'pop', 'pop rap']"
186,Sugar (feat. Francesco Yates),Robin Schulz,2670842,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w,2017-01-06,Sugar,219043,False,2,2701593,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']"
187,True Colors,The Weeknd,2669838,https://open.spotify.com/track/6i759FCuKx713ZnYjtpQGU,2017-01-06,Starboy,206026,False,7,31348348,"['canadian contemporary r&b', 'canadian pop', 'pop']"
188,Cocoon,Milky Chance,2643532,https://open.spotify.com/track/0L87MffumRNWrY2SNUFcvs,2017-01-06,Blossom (Deluxe),255160,False,9,1480243,['german pop']
189,Adventure of a Lifetime,Coldplay,2638669,https://open.spotify.com/track/69uxyAqqPIsUyTO8txoP2M,2017-01-06,A Head Full of Dreams,263786,False,5,29776593,"['permanent wave', 'pop']"
190,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,2632407,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn,2017-01-06,The Heist,258342,False,2,2562537,"['dance pop', 'pop', 'pop rap', 'seattle hip hop']"
191,Hasta el Amanecer,Nicky Jam,2630356,https://open.spotify.com/track/5Fim1gaXBgsiFfsQAfQSDS,2017-01-06,Fénix,198706,False,22,14294286,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']"
192,goosebumps,Travis Scott,2619064,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2017-01-06,Birds In The Trap Sing McKnight,243836,True,9,16143636,"['rap', 'slap house']"
193,Mr. Brightside,The Killers,2605389,https://open.spotify.com/track/7oK9VyNzrYvRFo7nQEYkWN,2017-01-06,Hot Fuss,222586,False,2,5947312,"['dance rock', 'modern rock', 'permanent wave', 'rock']"
194,Stay (feat. Maty Noyes),Kygo,2598170,https://open.spotify.com/track/2FiSTH0GYpIioUgjfzMIja,2017-01-06,Cloud Nine,239465,False,11,7372033,"['edm', 'pop', 'pop dance', 'tropical house']"
195,White Iverson,Post Malone,2598038,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2017-01-06,Stoney (Deluxe),256533,True,6,32192178,"['dfw rap', 'melodic rap', 'rap']"
196,Famous,Kanye West,2580512,https://open.spotify.com/track/19a3JfW8BQwqHWUMbcqSx8,2017-01-06,The Life Of Pablo,196040,True,4,13723721,"['chicago rap', 'rap']"
197,All of Me,John Legend,2568720,https://open.spotify.com/track/2q6tgiA9tpb6DMguABwCWE,2017-01-06,Love In The Future (Special Edition),269560,False,6,5613220,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']"
198,Sugar,Maroon 5,2541963,https://open.spotify.com/track/494OU6M7NOf4ICYb4zWCf5,2017-01-06,V (Deluxe),235493,True,5,30323494,"['pop', 'pop rock']"
199,Let Her Go,Passenger,2536282,https://open.spotify.com/track/2jyjhRf6DVbMPU5zxagN2h,2017-01-06,All The Little Lights,252866,False,2,2767370,"['folk-pop', 'neo mellow', 'pop', 'pop rock']"
200,Bobo,J Balvin,2525159,https://open.spotify.com/track/7AtlMCIauSQZqiXSlbBPW6,2017-01-06,Energía,209426,False,4,27317844,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
1,Shape of You,Ed Sheeran,51095759,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2017-01-13,÷ (Deluxe),233712,False,4,78967872,"['pop', 'uk pop']"
2,Castle on the Hill,Ed Sheeran,35168298,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-01-13,÷ (Deluxe),261153,False,2,78967872,"['pop', 'uk pop']"
3,Starboy,The Weeknd,24261229,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z,2017-01-13,Starboy,230453,True,1,31348348,"['canadian contemporary r&b', 'canadian pop', 'pop']"
4,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,21671209,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-01-13,Rockabye (feat. Sean Paul & Anne-Marie),251088,False,1,4296325,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']"
5,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,21513043,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0,2017-01-13,I Don’t Wanna Live Forever (Fifty Shades Darker),245200,False,1,15423979,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
6,Closer,The Chainsmokers,20618002,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw,2017-01-13,Closer,244960,False,1,17742887,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
7,Say You Won't Let Go,James Arthur,18269129,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2017-01-13,Back from the Edge,211466,False,2,7893527,"['pop', 'post-teen pop', 'talent show', 'uk pop']"
8,Don't Wanna Know,Maroon 5,17879498,https://open.spotify.com/track/5MFzQMkrl1FOOng9tq6R9r,2017-01-13,Don't Wanna Know,214480,False,1,30323494,"['pop', 'pop rock']"
9,I Feel It Coming,The Weeknd,17465511,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt,2017-01-13,Starboy,269186,False,18,31348348,"['canadian contemporary r&b', 'canadian pop', 'pop']"
10,Fake Love,Drake,17377668,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2017-01-13,More Life,210937,True,20,54405324,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
11,Let Me Love You,DJ Snake,16695321,https://open.spotify.com/track/4pdPtRcBmOSQDlJ3Fk945m,2017-01-13,Encore,205946,False,13,7312319,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']"
12,24K Magic,Bruno Mars,15722670,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-01-13,24K Magic,225983,False,1,29942000,"['dance pop', 'pop', 'post-teen pop']"
13,Bad and Boujee (feat. Lil Uzi Vert),Migos,15176991,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2017-01-13,Culture,343150,True,4,11354618,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
14,Call On Me - Ryan Riback Extended Remix,Starley,14908553,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde,2017-01-13,Call On Me (Remixes),222040,False,6,132367,"['aussietronica', 'dance pop', 'pop dance', 'tropical house']"
15,Chantaje (feat. Maluma),Shakira,14531664,https://open.spotify.com/track/6mICuAdrwEjh6Y6lroV2Kg,2017-01-13,El Dorado,195840,False,3,21467047,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']"
